epoch,train_loss,val_loss
1,0.038690767933924994,0.0377587485127151
2,0.032180237335463366,0.02021646243520081
3,0.012307345215231181,0.007080625684466213
4,0.0052845214338352285,0.004074559692526236
5,0.003539468813687563,0.0030883638246450573
6,0.0028401207954933247,0.0025769364729057997
7,0.0024240479804575445,0.002236529689980671
8,0.002130515605676919,0.0019904251967091113
9,0.0019183837459422648,0.001805608524591662
10,0.0017562592673736313,0.001664048046222888
11,0.0016279844761205216,0.0015514709812123328
12,0.0015284990697788695,0.001465091816498898
13,0.0014462163244994978,0.001390058663673699
14,0.0013768972285712758,0.001325772565905936
15,0.0013143317114251356,0.0012683027889579535
16,0.0012618900160305201,0.001220479840412736
17,0.0012161522211196522,0.001178342936327681
18,0.0011763881581525009,0.0011413631436880678
19,0.0011436834640335292,0.0011110480118077248
20,0.0011138150526676326,0.0010835486318683252
21,0.0010876154391250262,0.0010619309614412487
22,0.0010664500878192484,0.0010418490128358826
23,0.0010483835843236495,0.0010247249956591986
24,0.001032273838063702,0.00101129463291727
25,0.0010185387334786355,0.0009975796638173051
26,0.0010066806067091723,0.0009869276327663101
27,0.000994845615544667,0.0009771289333002642
28,0.000986559015776341,0.0009683971802587621
29,0.0009781535365618766,0.0009609258704585955
30,0.0009700094155656795,0.0009544514396111481
31,0.0009663660040435692,0.0009489827862125821
32,0.0009586124622728675,0.00094268647080753
33,0.000954957816672201,0.0009393410728080198
34,0.0009511164777601758,0.0009325759674538858
35,0.0009457288969618578,0.000929903304495383
36,0.0009408369097703447,0.0009269276488339528
37,0.0009387223341036588,0.0009220318679581396
38,0.0009340621142958601,0.0009195434759021737
39,0.0009306907944846898,0.0009159996116068214
40,0.0009286687709391117,0.0009137785091297701
41,0.000926016583495463,0.0009108135272981599
42,0.0009222299520236751,0.0009093753251363523
43,0.000920618511736393,0.0009070797823369503
44,0.0009193463464422772,0.0009050490843947046
45,0.0009178372080593059,0.0009032879024744034
46,0.000916600541677326,0.0009021027435665019
47,0.0009138176838556926,0.000900348910363391
48,0.0009133012383244932,0.0008995167227112688
49,0.0009130940947216004,0.0008983113948488608
50,0.0009107195946853608,0.0008966044188127853
51,0.0009088937697621683,0.0008960844861576334
52,0.000909054836180682,0.0008960042468970641
53,0.0009074896282982081,0.0008940025218180381
54,0.0009082140924874694,0.0008933413555496372
55,0.0009050539597713699,0.0008921852204366587
56,0.000903987248117725,0.000891142277396284
57,0.0009048390105211487,0.0008895199061953463
58,0.0009033396161006143,0.0008894926650100388
59,0.0009027785679791122,0.0008887252261047252
60,0.0009012125025037676,0.0008885180141078308
61,0.0009008542964390169,0.00088755130127538
62,0.0008996327679293852,0.0008865218915161677
63,0.0009008409591236463,0.0008856953281792812
64,0.0008986313691517959,0.0008857336506480351
65,0.0008997743328412374,0.0008846366545185447
66,0.0008993137996488561,0.0008860031957738101
67,0.0008990157958275329,0.0008840545197017491
68,0.0008986319201843193,0.0008837675341055728
69,0.0008972402332195392,0.0008837587374728173
70,0.0008966491227814307,0.0008831900850054808
71,0.0008974438242148608,0.00088286154641537
72,0.000894715276081115,0.0008824427422950976
73,0.0008952829462941736,0.0008824171600281261
74,0.0008946240045285474,0.000882118365552742
75,0.0008936328367174913,0.0008821913652354851
76,0.0008938683468538027,0.0008818866990623064
77,0.0008950539651171615,0.0008814936591079459
78,0.0008952225267421454,0.0008814062239252962
79,0.0008953196772684654,0.0008807405101833865
80,0.0008945201426589241,0.000880601946846582
81,0.0008925918858343115,0.000879499624716118
82,0.0008939334948081523,0.0008797342961770482
83,0.000892128050327301,0.0008804432072793134
84,0.000893394408437113,0.0008808493075775914
85,0.000892293342621997,0.000879252860613633
86,0.0008917638934993495,0.0008798171547823586
87,0.0008921607630327344,0.0008795402536634356
88,0.0008922531153075397,0.0008804206663626246
89,0.000891309988219291,0.0008781238793744706
90,0.0008907171005072694,0.0008795337271294557
91,0.0008919745644864937,0.0008784681194811128
92,0.0008907191241936137,0.000878850303706713
93,0.0008916048740502447,0.0008784357851254754
94,0.0008925801899749786,0.0008784074598224834
95,0.0008913748994624863,0.0008794874520390294
96,0.0008910715502376357,0.0008789737985352986
97,0.000891239073826,0.0008786263351794332
98,0.0008905434263094018,0.0008774668895057403
99,0.0008894007264946898,0.0008776764225331135
100,0.0008896555402316153,0.0008773015579208732
101,0.0008899410526889066,0.0008775183741818182
102,0.000890052398123468,0.0008775452224654146
103,0.0008905683236662299,0.0008769549167482182
104,0.0008912109323622037,0.0008774525558692403
105,0.0008902993732287239,0.0008773975278018042
106,0.0008903853265413394,0.0008783818921074271
107,0.0008902044229519864,0.000877383841725532
108,0.0008912281366065145,0.0008766180762904696
109,0.0008896977078014363,0.0008772128712735139
110,0.0008886123619352778,0.0008767678082222119
111,0.0008905447223999848,0.0008760945129324682
112,0.0008891246456187218,0.000876845937455073
113,0.0008897175818371276,0.0008766614118940197
114,0.0008910791773814708,0.0008766978644416668
115,0.0008889014968493333,0.0008767847320996225
116,0.000885986090482523,0.0008756742026889697
117,0.0008882403819976995,0.0008773619192652404
118,0.0008883394708391279,0.0008770235654083081
119,0.0008894898695871234,0.0008754613299970515
120,0.0008878372823043416,0.0008755589151405729
